Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity,Year,Month,Day_of_Week,Day_Name,Is_Weekend,Quarter,Day_of_Month,Traffic Volume_Lag1,Traffic Volume_Lag7,Traffic Volume_Rolling7,Congestion Level_Lag1,Congestion Level_Lag7,Congestion Level_Rolling7,Average Speed_Lag1,Average Speed_Lag7,Average Speed_Rolling7,Speed_Volume_Ratio,Congestion_per_Incident,Road_Avg_Congestion,Area_Avg_Congestion,Congestion_Deviation
2022-04-29,Jayanagar,Jayanagar 4th Block,20396,56.21076368449011,1.2610039971147011,66.29869600396002,97.98171007201434,1,90.792,38.4880536437764,83.55299572993172,59.63952179095529,87,Clear,No,2022,4,4,Friday,0,2,29,9720.0,16632.0,23594.285714285714,24.873836641347584,45.70244251123267,74.41824226811818,40.923394214340654,26.744878910152902,43.11292552826462,2.7559699786472893,33.14934800198001,76.71299490902342,76.99832386366552,-10.414298905063404
2022-05-01,Jayanagar,Jayanagar 4th Block,41555,31.44453328809294,1.5,100.0,100.0,2,133.11,44.48649580813701,96.04153990936092,93.85193145216522,77,Clear,No,2022,5,6,Sunday,1,2,1,20396.0,30044.0,24132.0,66.29869600396002,93.10488939357724,77.36056419565065,56.21076368449011,33.77220472720661,47.322337638884214,0.7566967461940306,33.333333333333336,76.71299490902342,76.99832386366552,23.287005090976578
2022-05-02,Jayanagar,Jayanagar 4th Block,38512,37.58401715534633,1.5,100.0,100.0,1,127.024,25.60432031800884,88.34373230488012,52.02228640615004,78,Rain,No,2022,5,0,Monday,0,2,2,41555.0,26613.0,25776.428571428572,100.0,96.96970812862016,78.34557999656818,31.44453328809294,59.87200767392342,46.98981314758227,0.9759040599123995,50.0,76.71299490902342,76.99832386366552,23.287005090976578
2022-05-03,Jayanagar,Jayanagar 4th Block,19347,29.820508850532967,1.371985430312204,71.6238760665313,96.33880875425976,2,88.694,78.83905806864995,72.15550271883288,66.18621154934542,100,Clear,No,2022,5,1,Tuesday,0,2,3,38512.0,37747.0,27476.285714285714,100.0,100.0,78.77847883533673,37.58401715534633,36.14232644502356,43.80581450207125,1.5413505375785892,23.87462535551043,76.71299490902342,76.99832386366552,-5.089118842492127
2022-05-04,Jayanagar,Jayanagar 4th Block,18097,56.418965369680095,1.2141795998589735,67.53935739997759,90.39026737025472,1,86.194,22.50421991888197,76.17504802864983,74.74195339099374,112,Windy,No,2022,5,2,Wednesday,0,2,4,19347.0,27053.0,24847.714285714286,71.6238760665313,99.59361469636688,74.7247468448412,29.820508850532967,61.980404568174265,42.90269770285831,3.1175866369939818,33.769678699988795,76.71299490902342,76.99832386366552,-9.173637509045832
2022-05-05,Jayanagar,Jayanagar 4th Block,27373,38.95144333156907,1.5,100.0,100.0,1,104.746,42.95595904550656,95.8144617141034,77.99702195183382,94,Clear,No,2022,5,3,Thursday,0,2,5,18097.0,17351.0,23568.285714285714,67.53935739997759,60.68320450568264,70.1455672310713,56.418965369680095,42.35526215903089,42.108206388787714,1.4229877372436002,50.0,76.71299490902342,76.99832386366552,23.287005090976578
2022-05-09,Jayanagar,Jayanagar 4th Block,9172,63.9557477322856,1.1985499231891417,26.58224092433378,49.90673437531737,0,68.344,70.8876806220922,75.06820809663691,94.03117579875112,210,Overcast,No,2022,5,0,Monday,0,2,9,27373.0,9720.0,25000.0,100.0,24.873836641347584,75.76225230168806,38.95144333156907,40.923394214340654,41.62194655629317,6.972933682107021,26.58224092433378,76.71299490902342,76.99832386366552,-50.13075398468964
2022-05-13,Jayanagar,Jayanagar 4th Block,32081,43.56687789318613,1.5,100.0,100.0,2,114.162,36.892358864309216,83.40489300228617,86.2600198297877,104,Clear,No,2022,5,4,Friday,0,2,13,9172.0,20396.0,24921.714285714286,26.58224092433378,66.29869600396002,76.00631005640038,63.9557477322856,56.21076368449011,44.912282773142444,1.358027427236873,33.333333333333336,76.71299490902342,76.99832386366552,23.287005090976578
2022-05-14,Jayanagar,Jayanagar 4th Block,25976,33.35946767243931,1.5,78.22314512358604,100.0,2,101.952,37.37482154059939,71.14340691388263,78.90200558144001,101,Clear,No,2022,5,5,Saturday,1,2,14,32081.0,41555.0,26591.0,100.0,100.0,80.82078205583467,43.56687789318613,31.44453328809294,43.10601337438472,1.284241903004285,26.074381707862013,76.71299490902342,76.99832386366552,1.5101502145626142
2022-05-15,Jayanagar,Jayanagar 4th Block,14563,40.280078273766655,1.3058066244144526,40.67713474431876,76.98965225554804,2,79.126,17.48999800385195,77.52550285478267,56.57026859027319,203,Overcast,No,2022,5,6,Sunday,1,2,15,25976.0,38512.0,24365.428571428572,78.22314512358604,100.0,77.70980278777553,33.35946767243931,37.58401715534633,43.37957542929136,2.765918991537915,13.559044914772919,76.71299490902342,76.99832386366552,-36.035860164704665
2022-05-17,Jayanagar,Jayanagar 4th Block,17758,34.80151512516476,1.220801711954127,53.416542732588375,84.05631686914106,1,85.51599999999999,78.13818262498494,68.86429026969581,83.19500460581455,98,Clear,No,2022,5,1,Tuesday,0,2,17,14563.0,19347.0,20944.14285714286,40.67713474431876,71.6238760665313,69.23510775124963,40.280078273766655,29.820508850532967,43.76472701763712,1.959765464870186,26.708271366294188,76.71299490902342,76.99832386366552,-23.296452176435047
2022-05-18,Jayanagar,Jayanagar 4th Block,29377,44.94518116028477,1.5,94.49403566525746,100.0,1,108.754,30.631259304368395,70.47286262323196,81.88557119433568,118,Fog,No,2022,5,2,Wednesday,0,2,18,17758.0,18097.0,20717.14285714286,53.416542732588375,67.53935739997759,66.63406013211493,34.80151512516476,56.418965369680095,44.47629934258452,1.5299445539124066,47.24701783262873,76.71299490902342,76.99832386366552,17.781040756234034
2022-05-20,Jayanagar,Jayanagar 4th Block,26019,24.124859863823204,1.5,89.85016216941835,100.0,3,102.038,25.178395238509346,94.5933525830594,92.86656850663296,123,Clear,No,2022,5,4,Friday,0,2,20,29377.0,27373.0,22328.571428571428,94.49403566525746,100.0,70.48472845572634,44.94518116028477,38.95144333156907,42.8371873126709,0.9272016550914026,22.46254054235459,76.71299490902342,76.99832386366552,13.137167260394932
2022-05-22,Jayanagar,Jayanagar 4th Block,17478,45.61097635289099,1.397452056770149,51.92767666987476,89.49707361869278,0,84.956,47.806539476840015,63.2244515386487,88.33892122666217,102,Overcast,No,2022,5,6,Sunday,1,2,22,26019.0,9172.0,22135.14285714286,89.85016216941835,26.58224092433378,69.0347516227861,24.124859863823204,63.9557477322856,40.719103960135776,2.6096221737550627,51.92767666987476,76.71299490902342,76.99832386366552,-24.785318239148665
2022-05-23,Jayanagar,Jayanagar 4th Block,11516,38.15702020596133,1.1703533857860116,34.91568207501673,58.98994116126156,0,73.032,77.76512966046197,69.28316352752088,95.85493842915037,179,Clear,No,2022,5,0,Monday,0,2,23,17478.0,32081.0,23321.714285714286,51.92767666987476,100.0,72.65552815786339,45.61097635289099,43.56687789318613,38.09842233450797,3.313391820594072,34.91568207501673,76.71299490902342,76.99832386366552,-41.79731283400669
2022-05-24,Jayanagar,Jayanagar 4th Block,16468,37.23635978537445,1.274715587343354,62.08048290366238,81.21055412602087,1,82.936,23.791111573051356,73.18555297310894,80.46781869639962,96,Clear,No,2022,5,1,Tuesday,0,2,24,11516.0,25976.0,20383.85714285714,34.91568207501673,78.22314512358604,63.357768454294344,38.15702020596133,33.35946767243931,37.325585522047284,2.2611343080747175,31.04024145183119,76.71299490902342,76.99832386366552,-14.632512005361043
2022-05-25,Jayanagar,Jayanagar 4th Block,17931,44.176694499827946,1.2293189480346656,57.96122720586888,87.477710672491,0,85.862,65.84532142043744,98.9591238034898,67.40205352243967,74,Fog,No,2022,5,2,Wednesday,0,2,25,16468.0,14563.0,19025.571428571428,62.08048290366238,40.67713474431876,61.05167385144812,37.23635978537445,40.280078273766655,37.87942725246659,2.4637050080769587,57.96122720586888,76.71299490902342,76.99832386366552,-18.751767703154542
2022-05-26,Jayanagar,Jayanagar 4th Block,18011,45.90110429231086,1.1500965627560995,57.7538829334987,87.0045949603351,0,86.02199999999999,40.719851971760406,70.83181185389654,58.02700433008799,94,Clear,No,2022,5,3,Thursday,0,2,26,17931.0,17758.0,19506.714285714286,57.96122720586888,53.416542732588375,63.52082991738384,44.176694499827946,34.80151512516476,38.43608671333249,2.548503930504184,57.7538829334987,76.71299490902342,76.99832386366552,-18.95911197552472
2022-05-29,Jayanagar,Jayanagar 4th Block,15359,55.37075293226572,1.0953542768613873,50.95957085721197,73.9565382760638,0,80.718,76.96245538245003,93.59136142469562,97.08154597500112,110,Overcast,No,2022,5,6,Sunday,1,2,29,18011.0,29377.0,19542.85714285714,57.7538829334987,94.49403566525746,64.14044994608533,45.90110429231086,44.94518116028477,40.02174230863908,3.6051014344856904,50.95957085721197,76.71299490902342,76.99832386366552,-25.75342405181145
2022-05-31,Jayanagar,Jayanagar 4th Block,37195,45.69443275556023,1.5,100.0,100.0,2,124.39,48.017972070072425,72.07325191497935,83.04039714637642,95,Clear,No,2022,5,1,Tuesday,0,2,31,15359.0,26019.0,17540.285714285714,50.95957085721197,89.85016216941835,57.92124068779311,55.37075293226572,24.124859863823204,41.511109704636354,1.228510088871091,33.333333333333336,76.71299490902342,76.99832386366552,23.287005090976578
2022-06-01,Jayanagar,Jayanagar 4th Block,9417,45.93365192931595,1.2010885235818896,22.420304518786104,44.29718656077456,0,68.834,33.649999039586504,61.744135343448505,95.2446350248958,201,Clear,Yes,2022,6,2,Wednesday,0,2,1,37195.0,17478.0,19136.85714285714,100.0,51.92767666987476,59.371217520733346,45.69443275556023,45.61097635289099,44.59247726059879,4.877737276129973,22.420304518786104,76.71299490902342,76.99832386366552,-54.29269039023732
2022-06-04,Jayanagar,Jayanagar 4th Block,18317,56.92769001647097,1.1737134072880606,64.90841946009931,91.10762762523608,0,86.634,71.61205264485295,77.13581395702634,53.70022878497512,101,Clear,No,2022,6,5,Saturday,1,2,4,9417.0,11516.0,17985.285714285714,22.420304518786104,34.91568207501673,55.15587864200639,45.93365192931595,38.15702020596133,44.63857377151664,3.1079155984315645,64.90841946009931,76.71299490902342,76.99832386366552,-11.804575448924112
2022-06-05,Jayanagar,Jayanagar 4th Block,23356,40.42253803011028,1.058624801125746,83.69126236656949,100.0,2,96.712,45.7215084947858,77.76066521690723,71.19367530453484,83,Clear,No,2022,6,6,Sunday,1,2,5,18317.0,16468.0,18956.85714285714,64.90841946009931,62.08048290366238,59.44055541130391,56.92769001647097,37.23635978537445,47.32009803016087,1.7307132227312159,27.897087455523163,76.71299490902342,76.99832386366552,6.9782674575460675
2022-06-07,Jayanagar,Jayanagar 4th Block,24140,41.77930175146355,1.2430454104132935,85.02013031282334,100.0,2,98.28,21.983000638260243,76.22727602008521,71.75985458175975,107,Fog,No,2022,6,1,Tuesday,0,2,7,23356.0,17931.0,19940.85714285714,83.69126236656949,57.96122720586888,62.52780962029063,40.42253803011028,44.176694499827946,47.77526635083742,1.7307084404085977,28.34004343760778,76.71299490902342,76.99832386366552,8.307135403799919
2022-06-08,Jayanagar,Jayanagar 4th Block,21102,52.69457310802903,1.3306443865407869,78.8732711878894,100.0,1,92.204,14.027099914045609,64.99191967944627,72.42845489153812,91,Rain,No,2022,6,2,Wednesday,0,2,8,24140.0,18011.0,20827.85714285714,85.02013031282334,57.7538829334987,66.39336720699842,41.77930175146355,45.90110429231086,47.43278167249965,2.4971364376850076,39.4366355939447,76.71299490902342,76.99832386366552,2.160276278865979
2022-06-10,Jayanagar,Jayanagar 4th Block,20940,56.85314676598738,1.252679037129243,78.747356510217,100.0,0,91.88,12.337339958028297,74.55333231360574,66.8814238538933,98,Fog,No,2022,6,4,Friday,0,2,10,21102.0,15359.0,21269.428571428572,78.8732711878894,50.95957085721197,69.41042267191138,52.69457310802903,55.37075293226572,48.40327721760225,2.715049988824612,78.747356510217,76.71299490902342,76.99832386366552,2.034361601193581
2022-06-13,Jayanagar,Jayanagar 4th Block,22762,48.030162924749625,1.0932019791910383,82.09270530273413,100.0,2,95.524,77.92819604780348,82.6259025350159,56.54909518839562,97,Clear,No,2022,6,0,Monday,0,2,13,20940.0,37195.0,22066.714285714286,78.747356510217,100.0,73.38010633662637,56.85314676598738,45.69443275556023,48.61504776527676,2.110102931409789,27.364235100911376,76.71299490902342,76.99832386366552,5.37971039371071
2022-06-15,Jayanagar,Jayanagar 4th Block,33718,35.16591919364428,1.5,100.0,100.0,2,117.436,48.7725371891209,92.97159502097809,99.3162354322898,107,Rain,No,2022,6,2,Wednesday,0,2,15,22762.0,9417.0,20004.85714285714,82.09270530273413,22.420304518786104,70.82192137987411,48.030162924749625,45.93365192931595,48.9487235037324,1.0429420248426442,33.333333333333336,76.71299490902342,76.99832386366552,23.287005090976578
2022-06-16,Jayanagar,Jayanagar 4th Block,29800,31.47035769257796,1.5,95.6998794104492,100.0,3,109.6,17.824900937345944,86.43463033606986,83.81884178274561,96,Windy,No,2022,6,3,Thursday,0,2,16,33718.0,18317.0,23476.428571428572,100.0,64.90841946009931,81.90473502004753,35.16591919364428,56.92769001647097,47.410475970065015,1.0560522715630187,23.9249698526123,76.71299490902342,76.99832386366552,18.986884501425777
2022-06-17,Jayanagar,Jayanagar 4th Block,9914,31.956682510880317,1.2591676188640546,24.51774279649649,47.4441561708062,0,69.828,32.298649625217195,76.71952096755494,85.64053785578821,183,Windy,No,2022,6,4,Friday,0,2,17,29800.0,23356.0,25116.85714285714,95.6998794104492,83.69126236656949,86.30351501295465,31.47035769257796,40.42253803011028,43.77371420950887,3.2233893999274073,24.51774279649649,76.71299490902342,76.99832386366552,-52.19525211252693
2022-06-18,Jayanagar,Jayanagar 4th Block,25355,28.32690394529041,1.5,82.40967920663996,100.0,1,100.71,30.570973297668107,60.78650359903527,73.6455473344163,108,Overcast,No,2022,6,5,Saturday,1,2,18,9914.0,24140.0,23196.571428571428,24.51774279649649,85.02013031282334,77.8501550743728,31.956682510880317,41.77930175146355,42.5643062781903,1.1172117509481527,41.20483960331998,76.71299490902342,76.99832386366552,5.696684297616542
2022-06-19,Jayanagar,Jayanagar 4th Block,32086,29.4372093512959,1.5,100.0,100.0,4,114.172,62.30882917284038,96.661491224081,66.8582506428446,98,Clear,No,2022,6,6,Sunday,1,2,19,25355.0,21102.0,23370.14285714286,82.40967920663996,78.8732711878894,77.47723348777517,28.32690394529041,52.69457310802903,40.642535163022714,0.9174471530042978,20.0,76.71299490902342,76.99832386366552,23.287005090976578
2022-06-20,Jayanagar,Jayanagar 4th Block,26161,31.480452707442733,1.5,85.364279952024,100.0,3,102.322,43.43645495784349,99.68253158156514,54.42230734695439,100,Clear,No,2022,6,0,Monday,0,2,20,32086.0,20940.0,24939.285714285714,100.0,78.747356510217,80.49533760379097,29.4372093512959,56.85314676598738,37.320054626346554,1.203335220650691,21.341069988006,76.71299490902342,76.99832386366552,8.651285043000584
2022-06-21,Jayanagar,Jayanagar 4th Block,17113,56.56761982464312,1.0247520844984797,56.132030664829024,83.44059565090699,0,84.226,25.566710612536497,73.30113439018282,67.65665375717062,119,Windy,No,2022,6,1,Tuesday,0,2,21,26161.0,22762.0,25685.14285714286,85.364279952024,82.09270530273413,81.44061238119197,31.480452707442733,48.030162924749625,33.69538404655446,3.3055349631650275,56.132030664829024,76.71299490902342,76.99832386366552,-20.580964244194398
2022-06-23,Jayanagar,Jayanagar 4th Block,22671,27.1690453536131,1.2573200664144433,78.81177354184956,100.0,3,95.342,31.925186020968347,68.4951825642028,56.290873395741855,96,Clear,No,2022,6,3,Thursday,0,2,23,17113.0,33718.0,24878.14285714286,56.132030664829024,100.0,77.73194457577696,56.56761982464312,35.16591919364428,34.91502074653925,1.1984052469504256,19.70294338546239,76.71299490902342,76.99832386366552,2.0987786328261393
2022-06-24,Jayanagar,Jayanagar 4th Block,30467,29.351199532752464,1.5,100.0,100.0,1,110.934,37.874721604387126,71.64554269917477,85.51207031804611,104,Clear,No,2022,6,4,Friday,0,2,24,22671.0,29800.0,23300.0,78.81177354184956,95.6998794104492,74.70505508175548,27.1690453536131,31.47035769257796,33.77261019796336,0.963376752970508,50.0,76.71299490902342,76.99832386366552,23.287005090976578
2022-06-25,Jayanagar,Jayanagar 4th Block,33379,33.79801656412563,1.5,100.0,100.0,2,116.758,41.44234773094341,85.400762802875,59.529713528631895,102,Clear,No,2022,6,5,Saturday,1,2,25,30467.0,9914.0,23395.285714285714,100.0,24.51774279649649,75.31935802311988,29.351199532752464,31.956682510880317,33.469873317988295,1.0125532989042703,33.333333333333336,76.71299490902342,76.99832386366552,23.287005090976578
2022-06-26,Jayanagar,Jayanagar 4th Block,37180,40.87817564457709,1.5,100.0,100.0,1,124.36,65.02758084307663,72.95479071615247,83.38909495151037,96,Clear,No,2022,6,6,Sunday,1,2,26,33379.0,25355.0,26747.428571428572,100.0,82.40967920663996,86.10253762362036,33.79801656412563,28.32690394529041,33.73292103988048,1.0994668005534451,50.0,76.71299490902342,76.99832386366552,23.287005090976578
2022-06-27,Jayanagar,Jayanagar 4th Block,9254,38.49766913770714,1.2403369518621694,33.79877687830096,48.15366054162031,1,68.508,53.56124592643599,83.20194637345493,97.18300129017368,188,Rain,No,2022,6,0,Monday,0,2,27,37180.0,32086.0,28436.714285714286,100.0,100.0,88.61544059410036,40.87817564457709,29.4372093512959,35.52595985406429,4.160111210039674,16.89938843915048,76.71299490902342,76.99832386366552,-42.91421803072246
2022-06-29,Jayanagar,Jayanagar 4th Block,32725,24.012758232185327,1.5,100.0,100.0,3,115.45,39.93970822281516,61.87167403071765,75.17663129483513,81,Fog,No,2022,6,2,Wednesday,0,2,29,9254.0,26161.0,25175.0,33.79877687830096,85.364279952024,79.15812300528623,38.49766913770714,31.480452707442733,36.820311252123034,0.7337741247421031,25.0,76.71299490902342,76.99832386366552,23.287005090976578
2022-07-02,Jayanagar,Jayanagar 4th Block,35471,38.39507768372794,1.5,100.0,100.0,2,120.942,46.64488690019795,64.89253936334981,64.66617382183382,92,Clear,No,2022,7,5,Saturday,1,3,2,32725.0,17113.0,26112.714285714286,100.0,56.132030664829024,81.24894015499707,24.012758232185327,56.56761982464312,35.7534977556577,1.0824357273188787,33.333333333333336,76.71299490902342,76.99832386366552,23.287005090976578
2022-07-03,Jayanagar,Jayanagar 4th Block,27091,29.621709315466997,1.5,85.44316460848952,100.0,5,104.182,28.59096381433743,96.23090310881496,82.17227604838723,94,Clear,No,2022,7,6,Sunday,1,3,3,35471.0,22671.0,28735.285714285714,100.0,78.81177354184956,87.51579291716436,38.39507768372794,27.1690453536131,33.15742030695553,1.0934151310570668,14.240527434748254,76.71299490902342,76.99832386366552,8.730169699466103
2022-07-04,Jayanagar,Jayanagar 4th Block,20527,47.39290114780356,1.217152972919172,77.35347978274237,99.06870311695322,0,91.054,15.381474929748762,78.50833184406517,85.34660149011617,102,Clear,No,2022,7,0,Monday,0,3,4,27091.0,30467.0,29366.714285714286,85.44316460848952,100.0,88.46313449811292,29.621709315466997,29.351199532752464,33.50780087293465,2.308807967447925,77.35347978274237,76.71299490902342,76.99832386366552,0.6404848737189468
